time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-11-21,281.8,277.5,286.4,13.0,0.0,229.0,7.4,,1011.2,
2019-11-22,274.6,271.4,277.5,0.0,0.0,356.0,3.4,,1021.1,
2019-11-23,273.8,270.3,278.1,0.0,0.0,221.0,3.0,,1011.6,
2019-11-24,278.8,273.8,283.1,0.0,0.0,232.0,4.6,,1005.2,
2019-11-25,280.2,276.4,285.9,0.0,0.0,217.0,3.3,,1003.6,
2019-11-26,279.0,273.8,285.3,10.2,0.0,40.0,3.1,,1007.2,
2019-11-27,279.4,274.2,287.0,3.0,0.0,255.0,10.2,,1004.8,
2019-11-28,275.0,273.1,277.0,0.0,0.0,344.0,3.9,,1031.8,
2019-11-29,276.3,274.8,277.5,0.5,0.0,41.0,2.6,,1027.0,
2019-11-30,276.8,275.3,278.1,7.6,0.0,115.0,5.9,,1009.4,
2019-12-01,277.1,273.8,279.2,2.5,0.0,265.0,5.2,,997.5,
2019-12-02,273.6,272.5,276.4,0.0,0.0,313.0,5.1,,1016.1,
2019-12-03,274.5,272.0,277.5,0.0,0.0,229.0,5.6,,1008.7,
2019-12-04,276.1,273.1,279.8,0.0,0.0,285.0,5.5,,1007.0,
2019-12-05,276.6,270.9,280.9,0.0,0.0,205.0,2.7,,1016.1,
2019-12-06,275.6,270.3,279.2,0.0,0.0,10.0,4.6,,1023.9,
2019-12-07,273.6,269.2,277.0,0.0,0.0,190.0,3.5,,1027.6,
2019-12-08,278.8,274.8,282.0,0.0,0.0,199.0,4.9,,1013.8,
2019-12-09,279.5,269.2,282.5,0.5,0.0,239.0,6.2,,1002.5,
2019-12-10,266.5,263.8,269.2,0.0,0.0,270.0,6.2,,1021.8,
2019-12-11,266.4,263.1,269.2,0.0,0.0,244.0,4.0,,1031.8,
2019-12-12,274.2,266.4,280.9,0.0,0.0,183.0,5.7,,1025.1,
2019-12-13,277.1,274.2,280.3,0.0,0.0,198.0,2.5,,1013.5,
2019-12-14,273.2,269.8,275.3,0.0,0.0,304.0,3.8,,1008.5,
2019-12-15,268.9,266.4,270.3,0.3,0.0,251.0,3.2,,1019.7,
2019-12-16,271.2,269.2,272.5,0.3,0.0,352.0,3.5,,1022.3,
2019-12-17,269.8,266.4,272.5,0.0,0.0,290.0,5.6,,1020.6,
2019-12-18,266.2,262.5,271.4,0.0,0.0,300.0,4.5,,1026.7,
2019-12-19,270.2,264.2,275.9,0.0,0.0,204.0,4.4,,1026.9,
2019-12-20,273.4,268.8,278.1,0.0,0.0,160.0,2.2,,1030.7,
2019-12-21,277.2,273.1,282.5,0.0,0.0,208.0,3.9,,1027.7,
2019-12-22,278.1,273.1,284.8,0.0,0.0,210.0,4.1,,1023.6,
2019-12-23,279.1,275.3,284.8,0.0,0.0,224.0,3.5,,1019.1,
2019-12-24,278.8,270.9,285.9,0.0,0.0,156.0,2.9,,1017.2,
2019-12-25,283.3,277.5,289.2,0.0,0.0,201.0,4.3,,1012.4,
2019-12-26,285.4,277.5,289.8,0.0,0.0,233.0,4.9,,1014.2,
2019-12-27,275.0,272.0,277.5,0.0,0.0,253.0,4.0,,1024.1,
2019-12-28,277.3,272.0,283.8,4.1,0.0,112.0,3.7,,1020.0,
2019-12-29,285.9,282.0,287.5,21.6,0.0,185.0,5.3,,1002.3,
2019-12-30,274.3,270.9,282.0,2.0,0.0,248.0,8.5,,999.5,
2019-12-31,270.6,269.8,272.0,1.5,25.0,270.0,7.8,,1007.7,
2020-01-01,273.8,267.5,279.2,0.0,0.0,217.0,5.4,,1007.7,
2020-01-02,279.1,275.9,282.5,0.0,0.0,218.0,5.9,,1002.7,
2020-01-03,276.3,274.8,278.8,0.0,0.0,329.0,2.9,,1009.8,
2020-01-04,273.1,270.3,274.8,0.5,0.0,313.0,4.7,,1016.8,
2020-01-05,274.1,269.2,279.2,0.0,0.0,236.0,6.6,,1016.5,
2020-01-06,274.1,269.8,278.8,0.0,0.0,251.0,4.2,,1020.9,
2020-01-07,274.6,270.9,278.8,0.0,0.0,254.0,4.9,,1016.9,
2020-01-08,267.8,264.8,272.0,0.0,0.0,2.0,4.9,,1028.4,
2020-01-09,277.5,268.1,283.1,0.3,0.0,174.0,8.2,,1018.8,
2020-01-10,280.0,277.0,283.1,29.7,0.0,45.0,4.2,,1017.0,
2020-01-11,274.2,269.8,277.0,19.1,25.0,14.0,8.8,,1011.4,
2020-01-12,271.3,269.2,273.8,0.0,25.0,47.0,3.0,,1024.9,
2020-01-13,273.8,273.1,274.8,0.0,25.0,214.0,3.9,,1025.9,
2020-01-14,275.4,271.4,279.2,0.0,0.0,236.0,4.1,,1020.5,
2020-01-15,274.2,271.4,275.9,0.0,0.0,24.0,3.9,,1020.5,
2020-01-16,268.0,264.8,272.0,0.0,0.0,319.0,5.9,,1037.6,
2020-01-17,268.6,264.8,272.0,5.8,76.0,104.0,5.2,,1038.0,
2020-01-18,270.4,258.8,275.9,10.2,25.0,231.0,8.0,,1012.0,
2020-01-19,261.8,257.0,266.4,0.0,25.0,284.0,6.6,,1027.7,
2020-01-20,268.9,265.3,273.1,0.0,25.0,325.0,2.8,,1036.6,
2020-01-21,268.8,264.8,272.5,0.0,25.0,244.0,3.7,,1035.8,
2020-01-22,271.8,268.8,274.8,0.0,25.0,194.0,5.4,,1024.6,
2020-01-23,273.6,272.0,275.3,2.3,25.0,159.0,3.8,,1018.9,
2020-01-24,275.5,274.2,277.0,8.4,0.0,89.0,2.6,,1011.5,
2020-01-25,274.0,273.8,274.8,3.0,0.0,256.0,4.4,,1011.0,
2020-01-26,272.8,270.9,274.2,0.0,0.0,260.0,4.8,,1013.9,
2020-01-27,273.2,270.9,275.3,0.0,0.0,307.0,2.9,,1016.1,
2020-01-28,273.2,272.5,273.8,0.0,0.0,309.0,2.4,,1020.1,
2020-01-29,273.0,272.0,274.2,0.0,0.0,27.0,1.2,,1023.1,
2020-01-30,273.6,272.5,274.2,0.0,0.0,190.0,2.1,,1023.7,
2020-01-31,274.2,272.5,275.9,0.5,0.0,174.0,2.6,,1021.8,
2020-02-01,274.5,273.8,276.4,1.0,0.0,229.0,5.2,,1013.1,
2020-02-02,279.3,274.8,285.3,0.0,0.0,251.0,6.8,,1002.8,
2020-02-03,276.9,272.0,281.4,0.0,0.0,27.0,3.8,,1007.9,
2020-02-04,274.8,272.5,276.4,0.0,0.0,24.0,9.1,,1016.7,
2020-02-05,271.8,270.3,272.5,2.3,25.0,58.0,6.2,,1018.4,
2020-02-06,271.4,270.3,272.5,4.1,76.0,31.0,5.6,,1005.3,
2020-02-07,272.0,267.5,275.9,0.3,76.0,298.0,3.7,,1008.7,
2020-02-08,272.3,269.8,274.8,0.0,25.0,244.0,3.3,,1020.6,
2020-02-09,272.8,268.1,275.9,2.5,25.0,190.0,4.7,,1019.9,
2020-02-10,272.4,270.3,275.3,0.0,25.0,334.0,3.4,,1020.9,
2020-02-11,272.1,269.2,274.8,0.0,25.0,269.0,4.8,,1021.3,
2020-02-12,272.2,268.8,275.3,5.3,51.0,205.0,3.0,,1016.9,
2020-02-13,265.8,258.1,273.1,2.0,102.0,315.0,5.6,,1020.2,
2020-02-14,258.6,254.8,263.1,0.0,102.0,246.0,3.7,,1035.8,
2020-02-15,268.3,259.2,273.8,0.0,76.0,211.0,6.2,,1022.6,
2020-02-16,272.1,265.3,279.8,0.0,25.0,348.0,2.1,,1020.9,
2020-02-17,274.9,271.4,277.5,5.6,0.0,125.0,4.4,,1016.8,
2020-02-18,274.8,269.8,277.0,0.0,0.0,284.0,5.7,,1020.2,
2020-02-19,268.5,264.8,272.5,0.0,0.0,333.0,4.1,,1036.3,
2020-02-20,265.6,261.4,269.2,0.0,0.0,325.0,4.6,,1040.3,
2020-02-21,269.1,262.0,275.9,0.0,0.0,231.0,5.5,,1034.7,
2020-02-22,276.2,269.8,283.1,0.0,0.0,216.0,5.4,,1023.4,
2020-02-23,279.3,273.8,286.4,0.0,0.0,226.0,4.8,,1015.3,
2020-02-24,277.5,276.4,279.2,0.0,0.0,37.0,4.8,,1012.4,
2020-02-25,275.6,273.1,277.0,3.6,25.0,28.0,8.6,,1014.9,
2020-02-26,271.8,269.8,273.1,1.8,76.0,353.0,7.4,,1019.0,
2020-02-27,270.2,267.5,272.5,0.0,51.0,290.0,5.1,,1019.0,
2020-02-28,268.3,265.3,272.0,0.0,25.0,304.0,4.2,,1019.4,
2020-02-29,270.2,264.2,274.8,0.0,0.0,255.0,4.1,,1022.9,
2020-03-01,280.1,272.0,287.5,0.0,0.0,197.0,5.8,,1011.0,
2020-03-02,279.0,274.8,283.1,0.0,0.0,299.0,2.9,,1007.0,
2020-03-03,277.4,273.1,283.1,0.0,0.0,256.0,5.5,,1004.6,
2020-03-04,278.3,274.8,282.5,0.0,0.0,298.0,3.2,,1014.2,
2020-03-05,278.8,273.8,284.2,0.0,0.0,225.0,7.0,,1015.2,
2020-03-06,274.2,270.9,277.0,0.0,0.0,359.0,7.2,,1027.3,
2020-03-07,276.4,268.1,284.2,0.0,0.0,208.0,4.5,,1031.7,
2020-03-08,284.3,277.5,292.0,0.0,0.0,203.0,7.9,,1022.4,
2020-03-09,285.1,281.4,288.1,25.4,0.0,204.0,7.5,,1016.4,
2020-03-10,277.9,274.2,284.2,0.0,0.0,15.0,4.2,,1020.9,
2020-03-11,277.4,275.3,279.8,0.0,0.0,196.0,2.9,,1018.2,
2020-03-12,281.1,275.3,286.4,0.0,0.0,190.0,4.3,,1009.2,
2020-03-13,278.8,274.2,282.5,0.0,0.0,285.0,7.2,,1021.3,
2020-03-14,276.0,273.1,278.1,0.0,0.0,44.0,5.2,,1032.9,
2020-03-15,275.2,274.2,277.0,0.0,0.0,43.0,4.8,,1036.5,
2020-03-16,275.8,273.1,278.1,0.8,0.0,189.0,2.7,,1026.6,
2020-03-17,277.8,275.9,282.0,0.0,0.0,312.0,3.9,,1024.9,
2020-03-18,278.5,277.0,280.3,14.7,0.0,110.0,3.4,,1021.3,
2020-03-19,282.5,277.5,290.3,8.9,0.0,154.0,4.4,,1013.5,
2020-03-20,279.3,272.5,290.3,0.5,0.0,350.0,6.6,,1019.7,
2020-03-21,271.8,270.3,273.8,0.0,0.0,50.0,4.8,,1036.1,
2020-03-22,272.9,270.9,275.3,6.1,76.0,112.0,3.4,,1031.2,
2020-03-23,275.8,273.8,279.8,1.8,0.0,329.0,1.9,,1022.8,
2020-03-24,276.9,273.8,280.9,0.0,0.0,65.0,2.6,,1020.0,
2020-03-25,280.5,273.1,286.4,0.0,0.0,195.0,3.1,,1013.9,
2020-03-26,280.8,276.4,284.2,0.0,0.0,15.0,4.4,,1010.6,
2020-03-27,279.8,275.9,283.8,2.0,0.0,47.0,4.5,,1012.2,
2020-03-28,283.6,280.3,292.5,13.7,0.0,88.0,3.4,,1004.5,
2020-03-29,283.2,279.8,290.3,0.3,0.0,246.0,9.7,,1003.3,
2020-03-30,279.9,277.0,283.1,0.0,0.0,312.0,5.9,,1019.3,
2020-03-31,277.1,275.9,279.2,0.0,0.0,20.0,5.3,,1018.6,
2020-04-01,279.3,275.3,284.8,0.0,0.0,25.0,3.5,,1019.2,
2020-04-02,280.5,272.5,288.1,0.0,0.0,73.0,2.3,,1021.4,
2020-04-03,286.5,280.9,294.2,0.3,0.0,116.0,3.1,,1017.5,
2020-04-04,279.8,275.3,286.4,3.0,0.0,359.0,4.3,,1019.4,
2020-04-05,278.8,275.9,283.1,0.0,0.0,39.0,3.9,,1022.6,
2020-04-06,283.6,275.3,291.4,3.8,0.0,134.0,2.9,,1017.9,
2020-04-07,292.5,285.9,299.8,17.5,0.0,227.0,4.3,,1006.3,
2020-04-08,286.4,282.5,293.8,4.8,0.0,64.0,3.4,,1006.1,
2020-04-09,279.8,275.3,283.1,0.0,0.0,298.0,8.2,,1008.7,
2020-04-10,278.1,274.2,283.8,0.0,0.0,295.0,4.8,,1016.5,
2020-04-11,284.6,278.8,291.4,5.8,0.0,206.0,3.9,,1011.8,
2020-04-12,286.5,282.5,292.0,0.8,0.0,176.0,4.6,,1002.9,
2020-04-13,278.4,274.8,285.9,1.3,0.0,290.0,7.9,,1009.4,
2020-04-14,275.1,272.0,278.1,0.0,0.0,270.0,6.4,,1022.1,
2020-04-15,274.0,270.9,277.5,2.3,0.0,308.0,3.9,,1019.7,
2020-04-16,276.4,270.9,280.9,0.0,0.0,273.0,4.1,,1025.7,
2020-04-17,275.6,273.8,278.8,9.4,0.0,31.0,3.5,,1019.3,
2020-04-18,280.9,273.8,288.1,0.0,0.0,233.0,6.6,,1013.9,
2020-04-19,283.1,277.5,289.8,0.0,0.0,339.0,5.1,,1009.0,
2020-04-20,283.6,275.3,291.4,1.5,0.0,275.0,4.9,,1006.2,
2020-04-21,279.8,275.9,284.2,0.0,0.0,330.0,6.9,,1012.2,
2020-04-22,282.3,277.5,289.8,0.0,0.0,121.0,3.2,,1013.1,
2020-04-23,283.2,279.8,288.1,0.0,0.0,34.0,2.9,,1006.8,
2020-04-24,279.9,278.8,282.5,0.0,0.0,26.0,4.1,,1012.1,
2020-04-25,279.8,278.8,281.4,20.3,0.0,31.0,5.2,,1014.5,
2020-04-26,283.8,279.2,289.8,0.0,0.0,10.0,5.0,,1019.2,
2020-04-27,285.8,277.0,293.1,8.1,0.0,209.0,4.2,,1017.8,
2020-04-28,290.5,284.8,297.5,8.9,0.0,192.0,4.3,,1008.6,
2020-04-29,284.9,278.8,289.8,58.7,0.0,297.0,5.4,,999.3,
2020-04-30,281.1,278.8,285.3,3.0,0.0,355.0,6.4,,1007.8,
2020-05-01,285.1,275.9,292.5,0.0,0.0,46.0,1.9,,1016.2,
2020-05-02,292.8,287.5,299.2,0.0,0.0,234.0,5.4,,1011.0,
2020-05-03,291.3,282.0,295.9,0.0,0.0,313.0,4.5,,1012.5,
2020-05-04,280.0,278.1,282.0,0.0,0.0,33.0,6.6,,1019.7,
2020-05-05,280.4,278.8,282.0,6.6,0.0,42.0,4.2,,1015.9,
2020-05-06,283.6,276.4,289.2,0.0,0.0,348.0,3.4,,1018.7,
2020-05-07,285.4,280.9,292.0,0.0,0.0,312.0,4.9,,1014.4,
2020-05-08,278.3,274.2,280.9,0.0,0.0,35.0,6.6,,1017.6,
2020-05-09,280.9,272.5,288.1,0.0,0.0,250.0,4.2,,1022.0,
2020-05-10,280.9,275.9,284.8,10.7,0.0,277.0,4.9,,1016.3,
2020-05-11,279.9,277.5,283.1,0.0,0.0,298.0,3.4,,1022.7,
2020-05-12,283.0,277.0,289.8,0.0,0.0,275.0,4.1,,1023.0,
2020-05-13,286.9,280.3,293.8,0.3,0.0,140.0,5.2,,1022.3,
2020-05-14,289.8,285.9,295.9,59.9,0.0,187.0,3.9,,1012.9,
2020-05-15,292.2,287.0,298.1,8.9,0.0,170.0,3.6,,1011.3,
2020-05-16,287.8,284.2,293.8,10.2,0.0,35.0,4.5,,1018.0,
2020-05-17,289.3,285.3,293.1,100.3,0.0,129.0,3.9,,1008.6,
2020-05-18,288.4,284.2,292.0,0.0,0.0,55.0,3.5,,1007.1,
2020-05-19,286.3,284.2,289.2,5.6,0.0,36.0,5.7,,1013.1,
2020-05-20,288.0,285.9,291.4,0.0,0.0,77.0,5.7,,1019.4,
2020-05-21,289.1,286.4,293.1,0.0,0.0,88.0,3.0,,1018.9,
2020-05-22,289.8,287.0,294.2,0.0,0.0,86.0,2.3,,1016.4,
2020-05-23,292.8,285.9,300.3,13.2,0.0,101.0,3.6,,1012.5,
2020-05-24,297.8,290.9,304.8,0.0,0.0,196.0,2.9,,1011.6,
2020-05-25,298.5,294.2,304.2,0.0,0.0,198.0,3.8,,1013.2,
2020-05-26,299.6,294.2,304.8,0.0,0.0,149.0,3.9,,1013.6,
2020-05-27,298.6,295.3,303.8,4.6,0.0,166.0,2.9,,1012.4,
2020-05-28,296.2,291.4,301.4,4.3,0.0,215.0,4.2,,1010.0,
2020-05-29,292.6,287.5,297.5,0.8,0.0,311.0,4.8,,1013.9,
2020-05-30,289.9,285.9,295.3,0.0,0.0,0.0,3.7,,1021.2,
2020-05-31,287.9,284.2,292.0,0.0,0.0,74.0,4.1,,1026.2,
2020-06-01,291.8,285.9,298.1,0.0,0.0,187.0,4.7,,1021.1,
2020-06-02,299.9,292.5,307.5,0.0,0.0,235.0,6.7,,1011.0,
2020-06-03,297.8,294.2,302.5,0.3,0.0,311.0,3.8,,1009.0,
2020-06-04,298.6,293.1,303.1,0.0,0.0,182.0,3.2,,1007.1,
2020-06-05,299.9,295.3,304.8,0.0,0.0,239.0,3.4,,1009.5,
2020-06-06,294.8,289.2,297.5,0.0,0.0,25.0,4.5,,1016.5,
2020-06-07,293.4,288.1,299.2,0.0,0.0,70.0,3.7,,1017.5,
2020-06-08,298.9,291.4,305.9,0.0,0.0,129.0,4.0,,1013.1,
2020-06-09,299.8,296.4,305.9,10.2,0.0,151.0,6.8,,1002.3,
2020-06-10,296.5,289.8,302.0,2.3,0.0,227.0,7.3,,999.6,
2020-06-11,295.0,288.1,301.4,0.0,0.0,261.0,5.8,,1016.7,
2020-06-12,292.8,287.0,298.8,0.0,0.0,30.0,3.2,,1023.4,
2020-06-13,288.5,285.3,292.5,1.3,0.0,30.0,6.0,,1025.2,
2020-06-14,290.1,287.0,294.2,0.0,0.0,64.0,4.8,,1026.9,
2020-06-15,291.5,285.9,295.9,0.0,0.0,80.0,3.6,,1027.3,
2020-06-16,294.9,288.1,302.0,0.0,0.0,103.0,3.0,,1024.8,
2020-06-17,297.6,291.4,303.1,0.0,0.0,90.0,2.9,,1020.2,
2020-06-18,298.6,290.9,303.8,0.0,0.0,84.0,2.7,,1016.2,
2020-06-19,300.8,293.8,307.0,0.0,0.0,300.0,2.0,,1014.5,
2020-06-20,300.1,294.8,305.9,7.4,0.0,216.0,4.3,,1012.1,
2020-06-21,297.3,294.2,301.4,0.0,0.0,187.0,3.2,,1011.0,
2020-06-22,296.4,292.0,303.1,29.2,0.0,188.0,3.5,,1008.7,
2020-06-23,293.8,290.3,299.2,0.0,0.0,299.0,5.1,,1006.8,
2020-06-24,294.4,289.2,299.2,0.0,0.0,282.0,3.3,,1010.0,
2020-06-25,296.2,290.3,302.0,0.0,0.0,308.0,3.2,,1013.0,
2020-06-26,296.8,294.2,302.5,33.0,0.0,219.0,3.7,,1012.0,
2020-06-27,299.0,295.3,304.8,0.0,0.0,240.0,3.6,,1008.0,
2020-06-28,298.2,295.3,302.0,2.8,0.0,121.0,2.7,,1008.3,
2020-06-29,299.3,295.3,307.0,17.5,0.0,146.0,3.1,,1011.1,
2020-06-30,299.8,295.9,304.8,0.0,0.0,90.0,2.8,,1011.5,
2020-07-01,300.1,296.4,304.2,0.0,0.0,94.0,3.9,,1011.9,
2020-07-02,300.3,295.3,305.3,0.0,0.0,54.0,3.1,,1015.4,
2020-07-03,300.1,293.8,304.8,0.0,0.0,46.0,2.3,,1016.1,
2020-07-04,300.4,295.3,305.3,0.0,0.0,20.0,2.6,,1015.0,
2020-07-05,301.3,295.9,305.3,0.0,0.0,64.0,2.6,,1014.1,
2020-07-06,302.8,297.5,307.5,0.0,0.0,26.0,1.8,,1013.9,
2020-07-07,302.8,297.0,307.5,0.3,0.0,219.0,3.3,,1013.0,
2020-07-08,301.1,297.0,306.4,13.2,0.0,66.0,1.9,,1012.2,
2020-07-09,302.3,295.3,307.0,9.1,0.0,197.0,4.4,,1009.3,
2020-07-10,298.8,294.2,303.8,10.4,0.0,305.0,5.4,,1008.8,
2020-07-11,298.8,294.2,302.5,2.3,0.0,293.0,3.7,,1010.6,
2020-07-12,296.2,292.5,299.2,0.0,0.0,357.0,4.3,,1010.3,
2020-07-13,296.1,290.9,300.3,0.0,0.0,38.0,2.8,,1014.7,
2020-07-14,298.2,292.5,302.5,0.0,0.0,185.0,3.5,,1015.4,
2020-07-15,298.5,293.1,303.8,25.4,0.0,171.0,4.0,,1013.9,
2020-07-16,296.5,293.1,302.5,0.0,0.0,26.0,4.1,,1014.9,
2020-07-17,299.1,293.1,304.2,0.0,0.0,212.0,3.2,,1018.3,
2020-07-18,301.6,297.5,305.9,0.0,0.0,202.0,5.3,,1013.1,
2020-07-19,298.9,294.8,301.4,26.2,0.0,240.0,5.4,,1009.6,
2020-07-20,297.8,292.5,303.8,0.0,0.0,316.0,3.1,,1014.6,
2020-07-21,297.3,295.9,300.3,2.8,0.0,120.0,3.5,,1014.8,
2020-07-22,298.5,295.3,303.1,0.5,0.0,253.0,3.9,,1013.0,
2020-07-23,296.3,291.4,300.3,0.0,0.0,354.0,3.1,,1017.6,
2020-07-24,297.4,292.0,302.5,0.0,0.0,38.0,2.8,,1019.6,
2020-07-25,300.1,293.8,305.3,0.0,0.0,194.0,2.7,,1018.0,
2020-07-26,302.3,297.0,308.1,1.5,0.0,227.0,5.0,,1014.4,
2020-07-27,298.9,295.3,303.1,8.6,0.0,271.0,3.9,,1011.9,
2020-07-28,299.1,293.8,304.2,0.0,0.0,258.0,4.1,,1012.8,
2020-07-29,299.5,295.3,305.9,2.8,0.0,236.0,4.8,,1011.7,
2020-07-30,298.4,295.3,301.4,1.3,0.0,61.0,5.9,,1011.5,
2020-07-31,296.9,294.2,300.3,0.0,0.0,38.0,4.6,,1013.0,
2020-08-01,296.5,291.4,299.2,7.4,0.0,59.0,3.1,,1011.0,
2020-08-02,295.0,291.4,302.5,13.7,0.0,255.0,3.2,,1010.3,
2020-08-03,292.9,291.4,295.9,0.0,0.0,350.0,5.0,,1015.4,
2020-08-04,292.5,288.1,296.4,0.0,0.0,11.0,4.5,,1017.2,
2020-08-05,293.1,287.0,297.5,0.0,0.0,233.0,3.1,,1018.8,
2020-08-06,295.6,291.4,299.8,0.0,0.0,74.0,2.4,,1018.9,
2020-08-07,296.5,289.8,302.0,0.0,0.0,136.0,2.4,,1019.8,
2020-08-08,298.4,292.5,303.8,0.0,0.0,195.0,4.3,,1018.7,
2020-08-09,300.3,295.3,305.3,0.0,0.0,202.0,5.1,,1015.8,
2020-08-10,298.4,293.8,305.3,8.6,0.0,193.0,4.6,,1011.9,
2020-08-11,296.5,292.0,300.9,0.0,0.0,71.0,3.4,,1014.2,
2020-08-12,297.0,290.3,301.4,0.0,0.0,64.0,2.6,,1017.8,
2020-08-13,298.4,294.2,302.0,0.0,0.0,70.0,2.9,,1017.7,
2020-08-14,299.5,294.8,304.2,0.0,0.0,54.0,3.4,,1014.9,
2020-08-15,298.8,294.2,304.8,1.3,0.0,335.0,2.8,,1012.7,
2020-08-16,296.8,291.4,301.4,0.0,0.0,10.0,3.7,,1014.8,
2020-08-17,297.8,293.8,302.0,0.0,0.0,1.0,2.5,,1014.8,
2020-08-18,295.9,292.5,298.1,0.0,0.0,54.0,4.8,,1016.1,
2020-08-19,295.2,289.2,299.2,0.0,0.0,51.0,2.6,,1017.8,
2020-08-20,296.8,289.8,302.5,0.0,0.0,218.0,2.7,,1015.2,
2020-08-21,297.9,291.4,303.8,0.0,0.0,221.0,2.3,,1013.1,
2020-08-22,298.8,292.5,304.2,0.0,0.0,217.0,3.4,,1012.7,
2020-08-23,299.4,294.2,305.3,0.0,0.0,200.0,3.6,,1013.5,
2020-08-24,302.1,295.3,308.8,0.0,0.0,242.0,3.4,,1013.9,
2020-08-25,301.1,298.1,305.3,0.0,0.0,122.0,3.8,,1015.5,
2020-08-26,301.8,297.0,307.5,0.0,0.0,218.0,4.7,,1013.2,
2020-08-27,302.4,297.5,308.1,0.0,0.0,234.0,5.2,,1010.0,
2020-08-28,302.3,297.5,308.1,0.0,0.0,233.0,4.3,,1006.1,
2020-08-29,298.3,293.1,302.0,0.0,0.0,327.0,5.2,,1007.1,
2020-08-30,295.2,290.9,298.8,0.0,0.0,58.0,3.8,,1011.6,
2020-08-31,297.1,291.4,302.5,0.0,0.0,181.0,4.3,,1009.0,
2020-09-01,295.1,293.8,296.4,8.4,0.0,45.0,3.1,,1010.6,
2020-09-02,297.9,294.2,304.2,0.0,0.0,255.0,4.8,,1008.1,
2020-09-03,297.4,291.4,304.2,0.0,0.0,260.0,6.2,,1008.0,
2020-09-04,293.8,286.4,299.8,0.0,0.0,282.0,4.0,,1018.4,
2020-09-05,295.8,290.9,301.4,0.0,0.0,241.0,5.1,,1021.1,
2020-09-06,294.6,288.1,300.9,18.8,0.0,191.0,5.6,,1015.1,
2020-09-07,295.8,292.0,298.8,1.3,0.0,11.0,5.9,,1009.7,
2020-09-08,290.5,289.2,292.5,20.6,0.0,32.0,5.9,,1016.3,
2020-09-09,290.4,289.2,292.0,15.5,0.0,26.0,4.7,,1022.6,
2020-09-10,290.1,287.5,293.1,4.6,0.0,32.0,5.5,,1026.4,
2020-09-11,291.5,289.8,293.8,0.0,0.0,80.0,4.8,,1023.8,
2020-09-12,293.0,290.3,295.9,10.4,0.0,180.0,4.3,,1014.3,
2020-09-13,292.5,289.2,297.5,0.0,0.0,322.0,3.3,,1017.3,
2020-09-14,291.8,287.0,297.0,0.0,0.0,59.0,1.5,,1026.2,
2020-09-15,293.3,288.1,298.8,0.0,0.0,190.0,3.4,,1022.8,
2020-09-16,294.8,288.1,301.4,0.0,0.0,247.0,4.4,,1016.1,
2020-09-17,291.9,288.8,294.2,0.0,0.0,39.0,6.4,,1019.3,
2020-09-18,287.5,282.5,289.8,0.0,0.0,36.0,6.2,,1026.4,
2020-09-19,286.4,281.4,291.4,0.0,0.0,132.0,2.6,,1028.0,
2020-09-20,289.4,283.1,295.9,0.0,0.0,119.0,2.9,,1028.7,
2020-09-21,291.0,284.2,297.0,0.0,0.0,164.0,3.2,,1026.9,
2020-09-22,292.8,285.9,299.2,0.0,0.0,219.0,2.9,,1021.2,
2020-09-23,293.1,287.5,299.2,0.0,0.0,231.0,2.9,,1016.6,
2020-09-24,293.3,286.4,299.2,0.0,0.0,213.0,3.4,,1013.5,
2020-09-25,294.6,288.1,300.3,0.0,0.0,195.0,3.7,,1013.1,
2020-09-26,293.9,290.3,298.8,0.0,0.0,202.0,6.4,,1007.9,
2020-09-27,293.6,285.3,298.8,2.8,0.0,271.0,5.2,,1006.4,
2020-09-28,286.3,283.8,290.3,4.6,0.0,270.0,4.1,,1008.4,
2020-09-29,285.1,280.3,289.2,0.0,0.0,248.0,3.8,,1010.5,
2020-09-30,287.4,283.8,293.1,0.0,0.0,256.0,6.1,,1005.1,
2020-10-01,284.1,280.9,287.5,6.6,0.0,286.0,4.2,,1015.7,
2020-10-02,282.6,279.2,286.4,0.0,0.0,338.0,3.8,,1021.9,
2020-10-03,283.3,280.9,287.0,5.3,0.0,239.0,2.3,,1021.9,
2020-10-04,282.3,277.5,287.0,0.8,0.0,331.0,4.5,,1022.8,
2020-10-05,283.8,275.3,290.3,0.0,0.0,220.0,3.9,,1021.6,
2020-10-06,289.2,283.8,297.0,0.0,0.0,231.0,4.8,,1012.3,
2020-10-07,292.3,285.9,297.5,0.0,0.0,291.0,4.4,,1011.9,
2020-10-08,288.0,283.1,294.2,0.0,0.0,36.0,2.3,,1020.3,
2020-10-09,292.4,283.8,300.9,0.0,0.0,187.0,5.2,,1013.8,
2020-10-10,291.9,287.5,298.1,0.0,0.0,275.0,5.3,,1011.8,
2020-10-11,290.4,287.0,293.1,0.0,0.0,72.0,4.0,,1013.5,
2020-10-12,288.5,281.4,292.5,4.3,0.0,199.0,5.0,,1008.3,
2020-10-13,287.3,279.8,295.9,0.0,0.0,231.0,5.3,,1016.1,
2020-10-14,290.0,281.4,298.8,0.0,0.0,216.0,5.4,,1008.8,
2020-10-15,285.1,278.8,290.9,0.0,0.0,283.0,6.3,,1012.2,
2020-10-16,280.5,275.3,285.9,0.0,0.0,247.0,4.9,,1021.2,
2020-10-17,284.5,276.4,291.4,0.0,0.0,189.0,6.5,,1018.6,
